Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
1932.0,54.0,,Jewelry,Accessories,42.0,Illinois,S,Olive,,2.7,No,,Store Pickup,No,No,6.0,Debit Card,Every 3 Months
,,Male,Hoodie,,36.0,Maryland,M,White,,5.0,No,Cash,Free Shipping,No,No,47.0,,Every 3 Months
1934.0,48.0,Male,Sandals,Footwear,67.0,Montana,L,Violet,Summer,4.1,No,Cash,Next Day Air,No,,28.0,Venmo,Annually
1935.0,34.0,Male,,Outerwear,43.0,Michigan,L,Gold,Winter,2.7,No,Debit Card,Free Shipping,No,No,23.0,Bank Transfer,Annually
1936.0,19.0,,Blouse,Clothing,68.0,North Carolina,XL,Violet,Spring,4.8,No,Debit Card,Free Shipping,,No,45.0,Cash,Fortnightly
1937.0,70.0,Male,Jewelry,Accessories,60.0,Minnesota,S,,Summer,4.3,,PayPal,2-Day Shipping,No,No,44.0,PayPal,Every 3 Months
1938.0,43.0,Male,Socks,Clothing,53.0,Delaware,M,Olive,,,No,Venmo,2-Day Shipping,No,No,11.0,Bank Transfer,Monthly
,,Male,Jeans,Clothing,23.0,,,Blue,Spring,3.8,No,Bank Transfer,Standard,No,No,39.0,Debit Card,Bi-Weekly
1940.0,66.0,Male,Gloves,Accessories,57.0,Ohio,,,,3.7,No,Bank Transfer,Store Pickup,No,No,20.0,,Every 3 Months
1941.0,50.0,Male,Hat,Accessories,89.0,Alaska,L,,Fall,3.9,No,Venmo,2-Day Shipping,No,No,48.0,PayPal,Fortnightly
1942.0,55.0,Male,Shoes,Footwear,99.0,Vermont,XL,Peach,Winter,3.3,No,PayPal,Standard,No,No,46.0,Credit Card,Quarterly
,63.0,Male,Pants,Clothing,28.0,Alabama,M,Cyan,Fall,3.4,No,Credit Card,,No,,22.0,PayPal,Monthly
1944.0,32.0,Male,,Clothing,,Wisconsin,L,Violet,Summer,3.8,No,Debit Card,,,No,45.0,Cash,
1945.0,30.0,Male,Hoodie,Clothing,45.0,,M,Gold,Winter,2.7,No,Debit Card,Free Shipping,No,,49.0,Cash,Every 3 Months
1946.0,35.0,Male,Hoodie,Clothing,38.0,Georgia,M,Gold,Winter,2.9,No,Debit Card,2-Day Shipping,No,No,9.0,Credit Card,Every 3 Months
1947.0,59.0,Male,,Clothing,49.0,Louisiana,,White,Summer,4.5,,Bank Transfer,Standard,No,No,41.0,,Quarterly
1948.0,59.0,,Shirt,Clothing,32.0,New York,,Gray,Summer,2.6,No,Debit Card,Store Pickup,No,No,2.0,PayPal,Monthly
1949.0,54.0,Male,T-shirt,,37.0,Connecticut,L,Brown,Winter,3.1,,Debit Card,,No,No,39.0,PayPal,Bi-Weekly
1950.0,,Male,Dress,Clothing,80.0,Nebraska,L,Gray,Winter,4.7,No,Venmo,Store Pickup,No,No,12.0,PayPal,Quarterly
1951.0,,Male,Backpack,,,Arkansas,L,Blue,Summer,4.6,No,Cash,Free Shipping,No,No,26.0,PayPal,Every 3 Months
1952.0,33.0,Male,Gloves,Accessories,53.0,Connecticut,L,Gold,,2.7,No,,Next Day Air,No,No,32.0,Bank Transfer,Bi-Weekly
1953.0,57.0,Male,Shoes,Footwear,82.0,Maryland,L,Yellow,Summer,4.6,No,PayPal,2-Day Shipping,No,,50.0,Cash,Bi-Weekly
1954.0,25.0,Male,,Clothing,33.0,Colorado,XL,Green,Spring,4.8,,,Standard,No,No,3.0,PayPal,Fortnightly
1955.0,26.0,Male,Gloves,Accessories,77.0,Colorado,M,Pink,Winter,4.2,No,Bank Transfer,Free Shipping,No,No,3.0,Venmo,Quarterly
1956.0,50.0,,Hoodie,Clothing,56.0,Maine,M,Pink,,,No,Credit Card,Express,No,No,,Cash,Monthly
,70.0,,Socks,Clothing,37.0,Oklahoma,M,Pink,Winter,4.9,No,Cash,Express,No,No,,Credit Card,Fortnightly
1958.0,68.0,Male,Gloves,Accessories,54.0,South Carolina,M,Cyan,,4.5,No,Venmo,Store Pickup,No,No,26.0,Cash,Bi-Weekly
1959.0,39.0,Male,Shorts,Clothing,,Nevada,M,Gray,Winter,2.7,No,Cash,Store Pickup,No,No,47.0,Cash,Quarterly
1960.0,46.0,,Shoes,Footwear,,Colorado,M,White,Fall,3.1,No,Credit Card,Store Pickup,,No,7.0,Credit Card,Every 3 Months
1961.0,,Male,Jeans,,72.0,Massachusetts,,Red,Summer,3.3,,Bank Transfer,2-Day Shipping,No,No,40.0,Credit Card,Annually
1962.0,47.0,Male,Boots,Footwear,59.0,Nevada,L,Black,Summer,2.6,No,Cash,,No,No,45.0,Debit Card,Quarterly
1963.0,40.0,Male,Hat,Accessories,45.0,,M,Silver,Fall,4.4,No,Debit Card,Standard,No,No,20.0,PayPal,Fortnightly
1964.0,52.0,Male,,Clothing,,Michigan,,Pink,Spring,3.9,No,Bank Transfer,Standard,No,No,11.0,Credit Card,Weekly
1965.0,40.0,Male,Pants,Clothing,51.0,West Virginia,S,Cyan,Summer,4.6,No,PayPal,Express,No,No,50.0,Debit Card,Monthly
1966.0,67.0,Male,Sweater,Clothing,90.0,Indiana,M,White,Fall,4.9,No,Venmo,Express,No,No,25.0,Debit Card,Quarterly
1967.0,67.0,Male,Jacket,Outerwear,95.0,Indiana,XL,Purple,Winter,3.7,No,Venmo,Express,No,No,5.0,Credit Card,Fortnightly
1968.0,37.0,Male,Dress,,81.0,Georgia,,Yellow,Fall,3.7,No,Venmo,Standard,No,No,4.0,Venmo,Annually
1969.0,67.0,Male,,Clothing,70.0,Minnesota,,Blue,Spring,4.2,No,Credit Card,Standard,,,25.0,Credit Card,Weekly
,64.0,,Dress,Clothing,32.0,Louisiana,,Cyan,,,No,PayPal,Next Day Air,No,No,11.0,Bank Transfer,Fortnightly
1971.0,28.0,,Belt,Accessories,94.0,Maryland,M,Indigo,Spring,2.9,No,Debit Card,Next Day Air,No,No,4.0,Credit Card,Bi-Weekly
1972.0,54.0,Male,Hat,Accessories,29.0,Pennsylvania,XL,Indigo,Spring,3.4,No,PayPal,Next Day Air,No,No,1.0,Venmo,Monthly
1973.0,54.0,Male,,Accessories,31.0,Louisiana,M,Silver,Summer,3.3,No,Debit Card,Express,No,No,48.0,PayPal,Every 3 Months
1974.0,24.0,Male,Skirt,Clothing,20.0,Maryland,XL,Red,Fall,4.5,,Debit Card,Standard,No,No,9.0,Venmo,Every 3 Months
1975.0,,Male,Gloves,Accessories,44.0,Tennessee,M,Peach,Winter,4.6,No,Credit Card,2-Day Shipping,,No,2.0,PayPal,Fortnightly
1976.0,53.0,Male,Jacket,Outerwear,,Illinois,L,Turquoise,Fall,2.9,No,Credit Card,Express,No,No,4.0,Cash,Quarterly
1977.0,32.0,Male,Handbag,Accessories,51.0,Wyoming,,,Spring,3.2,No,Debit Card,Next Day Air,No,No,43.0,PayPal,Fortnightly
1978.0,24.0,,Sandals,Footwear,49.0,Florida,M,Teal,Summer,2.6,,Debit Card,Free Shipping,No,No,32.0,Bank Transfer,Annually
1979.0,45.0,Male,Sunglasses,Accessories,78.0,Massachusetts,L,Magenta,Spring,3.8,No,Cash,Store Pickup,No,No,1.0,Cash,Quarterly
1980.0,,Male,Jeans,Clothing,98.0,Tennessee,L,Blue,Spring,2.8,No,,Store Pickup,No,No,38.0,Debit Card,Fortnightly
1981.0,51.0,Male,Sandals,Footwear,94.0,Iowa,M,Green,Winter,4.4,No,Venmo,Store Pickup,No,No,25.0,PayPal,
1982.0,,Male,Shoes,Footwear,91.0,Michigan,L,Violet,Summer,4.7,No,Cash,Express,No,,,PayPal,Quarterly
1983.0,,Male,Sunglasses,,77.0,Kansas,M,,Summer,,No,PayPal,,No,No,32.0,PayPal,Monthly
1984.0,59.0,,Scarf,Accessories,97.0,Georgia,M,Pink,Summer,2.6,No,,Next Day Air,No,No,21.0,Debit Card,Quarterly
1985.0,26.0,Male,Skirt,Clothing,,West Virginia,M,Black,Summer,3.4,No,Bank Transfer,2-Day Shipping,No,No,26.0,PayPal,Fortnightly
1986.0,23.0,Male,Gloves,Accessories,97.0,Tennessee,M,,,3.9,No,Cash,2-Day Shipping,No,No,6.0,Credit Card,Fortnightly
1987.0,62.0,,Coat,,,Arkansas,L,Green,Summer,3.4,No,Debit Card,2-Day Shipping,No,No,14.0,Venmo,
1988.0,,Male,Belt,Accessories,23.0,Vermont,XL,White,Summer,3.4,,Debit Card,Express,No,No,4.0,Cash,Quarterly
1989.0,46.0,Male,Pants,Clothing,79.0,Virginia,M,Gold,Winter,3.9,,Credit Card,,No,No,26.0,Bank Transfer,Weekly
1990.0,35.0,Male,Jewelry,Accessories,42.0,,S,Charcoal,Spring,4.0,No,Cash,Express,No,No,39.0,PayPal,Bi-Weekly
1991.0,32.0,Male,,Accessories,95.0,Connecticut,L,White,Spring,3.4,No,Debit Card,2-Day Shipping,No,No,15.0,PayPal,Annually
1992.0,46.0,Male,Sneakers,Footwear,29.0,Missouri,M,,Summer,,No,Venmo,Next Day Air,,No,1.0,Venmo,Every 3 Months
1993.0,33.0,Male,Hoodie,Clothing,98.0,New Jersey,L,Gold,Winter,4.9,No,PayPal,2-Day Shipping,No,No,28.0,Venmo,Monthly
1994.0,32.0,Male,Blouse,,96.0,Arkansas,S,Purple,Spring,5.0,No,,Express,,No,17.0,Cash,Weekly
1995.0,,Male,Sunglasses,Accessories,66.0,Nevada,M,Brown,Fall,2.9,No,,,No,,,Credit Card,Weekly
1996.0,67.0,Male,Boots,Footwear,,Missouri,S,Teal,Spring,3.0,No,Credit Card,Standard,,No,29.0,Debit Card,Quarterly
1997.0,67.0,Male,Sneakers,Footwear,27.0,South Dakota,,Indigo,Summer,,No,Cash,Next Day Air,No,No,18.0,,Every 3 Months
1998.0,42.0,Male,Backpack,Accessories,25.0,Connecticut,M,,,4.7,No,PayPal,Express,No,No,10.0,,Bi-Weekly
,20.0,Male,Pants,,45.0,Vermont,,Orange,Fall,3.4,No,Debit Card,2-Day Shipping,No,,19.0,Cash,Quarterly
2000.0,39.0,,Socks,Clothing,89.0,Tennessee,L,,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,26.0,Debit Card,Monthly
2001.0,26.0,Male,Belt,Accessories,,California,M,Lavender,Winter,3.6,No,Venmo,2-Day Shipping,No,No,25.0,Cash,Bi-Weekly
2002.0,51.0,Male,Sunglasses,Accessories,90.0,,S,Purple,Winter,2.6,No,,Free Shipping,No,No,2.0,Debit Card,
2003.0,31.0,Male,Shirt,Clothing,65.0,New York,M,Red,Summer,2.7,No,Cash,Express,No,No,19.0,PayPal,Every 3 Months
2004.0,68.0,Male,Sneakers,,72.0,Maine,S,Blue,Spring,,,Venmo,Express,No,No,,,Quarterly
2005.0,44.0,,Shoes,,70.0,Georgia,L,Blue,Fall,3.2,No,Cash,2-Day Shipping,No,No,13.0,Cash,Bi-Weekly
2006.0,18.0,Male,,Footwear,,Tennessee,M,Cyan,Winter,3.4,No,PayPal,Store Pickup,No,No,30.0,PayPal,Fortnightly
2007.0,58.0,Male,Scarf,Accessories,97.0,,S,Pink,,4.4,No,Debit Card,Express,No,No,2.0,Credit Card,
,26.0,Male,Shirt,Clothing,25.0,Virginia,M,Silver,Summer,3.2,No,,2-Day Shipping,No,No,,PayPal,Quarterly
2009.0,57.0,Male,Skirt,Clothing,48.0,Florida,M,Gray,,2.5,No,,Free Shipping,No,No,27.0,PayPal,Every 3 Months
,37.0,Male,Boots,Footwear,99.0,Alabama,M,Indigo,,3.8,No,Venmo,Next Day Air,No,No,26.0,Venmo,Bi-Weekly
,24.0,Male,,Clothing,21.0,,M,Maroon,Summer,,No,Venmo,2-Day Shipping,No,No,3.0,Debit Card,Bi-Weekly
2012.0,57.0,Male,Sandals,Footwear,94.0,West Virginia,,Beige,,3.7,No,Debit Card,Express,No,No,,Bank Transfer,Monthly
2013.0,48.0,Male,Jeans,,,Nevada,L,Green,Fall,3.2,No,Bank Transfer,Store Pickup,No,No,5.0,Cash,Fortnightly
2014.0,39.0,,Backpack,Accessories,70.0,Virginia,M,Peach,Winter,4.9,No,PayPal,Standard,No,No,25.0,Debit Card,Quarterly
2015.0,51.0,Male,Skirt,Clothing,,Wisconsin,L,,Summer,3.9,No,Venmo,Standard,No,No,47.0,PayPal,Bi-Weekly
2016.0,57.0,Male,Belt,Accessories,82.0,Virginia,S,Pink,Summer,4.5,,Debit Card,Next Day Air,No,No,8.0,Credit Card,Fortnightly
2017.0,53.0,Male,Shoes,Footwear,,Maine,S,Violet,Winter,3.4,No,Credit Card,Standard,No,No,20.0,Debit Card,Fortnightly
2018.0,70.0,Male,Socks,Clothing,32.0,Massachusetts,S,Green,Winter,4.1,No,Venmo,Next Day Air,No,No,42.0,Bank Transfer,
2019.0,60.0,Male,Backpack,Accessories,97.0,Arkansas,S,Gold,Fall,4.5,No,Debit Card,Store Pickup,No,No,20.0,Bank Transfer,Weekly
2020.0,31.0,Male,Shirt,,68.0,Idaho,S,Red,Winter,4.7,No,PayPal,Store Pickup,No,No,23.0,,Fortnightly
2021.0,,,Sweater,Clothing,23.0,Pennsylvania,M,Beige,Winter,4.8,No,Credit Card,Next Day Air,No,No,26.0,Cash,Quarterly
2022.0,62.0,,Handbag,Accessories,33.0,Maine,M,Green,Winter,4.4,No,Debit Card,Standard,No,No,48.0,Venmo,
2023.0,59.0,Male,Jewelry,Accessories,38.0,Alabama,S,Black,Winter,4.0,No,Bank Transfer,Store Pickup,No,No,16.0,Cash,Bi-Weekly
2024.0,46.0,Male,Socks,Clothing,68.0,Idaho,S,Teal,Winter,4.1,No,Bank Transfer,Store Pickup,No,No,,Cash,Bi-Weekly
2025.0,62.0,Male,Socks,Clothing,23.0,Arkansas,L,Silver,Fall,3.7,No,Bank Transfer,Express,No,No,39.0,PayPal,Weekly
2026.0,42.0,Male,Shirt,Clothing,,Delaware,M,Turquoise,Summer,3.0,No,Bank Transfer,Express,No,No,43.0,Debit Card,Fortnightly
2027.0,37.0,Male,Scarf,Accessories,35.0,Maine,M,Orange,,3.6,No,,Express,No,No,45.0,Bank Transfer,Every 3 Months
2028.0,50.0,,Shoes,Footwear,73.0,Nebraska,S,Gold,Fall,4.8,No,Venmo,Standard,No,No,50.0,Credit Card,Every 3 Months
2029.0,29.0,Male,Shoes,Footwear,84.0,Ohio,XL,Purple,,3.7,No,Cash,2-Day Shipping,No,No,10.0,,Bi-Weekly
2030.0,25.0,Male,Scarf,Accessories,23.0,Montana,M,Pink,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,40.0,PayPal,Quarterly
2031.0,66.0,,Sunglasses,Accessories,67.0,New Mexico,S,Green,Summer,2.8,No,Venmo,Standard,No,,38.0,Credit Card,Monthly
2032.0,21.0,Male,Socks,Clothing,51.0,North Carolina,L,Charcoal,Spring,4.0,No,Credit Card,Standard,No,No,2.0,Credit Card,Monthly
2033.0,,Male,Blouse,Clothing,36.0,South Carolina,M,Maroon,Winter,4.2,No,,Next Day Air,No,No,13.0,,Annually
2034.0,57.0,Male,Jeans,Clothing,55.0,Illinois,L,Olive,,3.6,No,,,No,No,33.0,Venmo,Annually
2035.0,61.0,Male,Shorts,Clothing,30.0,Alabama,M,Peach,Spring,2.9,No,Credit Card,Store Pickup,No,No,27.0,PayPal,Monthly
2036.0,53.0,Male,T-shirt,Clothing,70.0,,S,Yellow,Summer,4.1,No,Venmo,Express,,No,43.0,Bank Transfer,Weekly
2037.0,37.0,Male,Blouse,Clothing,,Minnesota,S,Lavender,Winter,3.1,No,PayPal,,No,No,46.0,Cash,Weekly
2038.0,39.0,Male,Belt,Accessories,87.0,Illinois,S,,Summer,4.3,No,Cash,,No,No,7.0,,Bi-Weekly
2039.0,,Male,Blouse,,70.0,Arkansas,L,Orange,Spring,4.4,No,Debit Card,Next Day Air,No,No,35.0,Credit Card,
2040.0,35.0,Male,T-shirt,Clothing,51.0,Minnesota,M,Olive,Spring,3.1,,Cash,Next Day Air,No,No,31.0,Debit Card,Bi-Weekly
2041.0,69.0,Male,Jewelry,Accessories,25.0,South Carolina,XL,Gray,,2.9,No,Debit Card,Free Shipping,No,No,,,Quarterly
2042.0,66.0,Male,,Outerwear,32.0,New York,S,Lavender,,3.2,No,Cash,Next Day Air,,No,14.0,,Bi-Weekly
2043.0,19.0,Male,Shoes,Footwear,52.0,Alabama,M,Red,Spring,4.0,No,Credit Card,2-Day Shipping,,No,35.0,Venmo,
,47.0,Male,Gloves,Accessories,33.0,New York,M,Charcoal,Summer,,,PayPal,,No,No,49.0,PayPal,Weekly
,,Male,,Clothing,68.0,Missouri,L,Orange,Spring,3.0,No,Cash,,No,No,17.0,PayPal,Fortnightly
2046.0,,Male,Jewelry,Accessories,20.0,Georgia,M,Red,Fall,4.4,No,PayPal,Express,No,No,26.0,PayPal,Quarterly
2047.0,39.0,,Pants,Clothing,32.0,,,Maroon,Winter,2.8,No,,Free Shipping,No,No,30.0,,Every 3 Months
2048.0,58.0,Male,Jewelry,Accessories,82.0,Connecticut,M,Silver,Summer,3.1,No,Cash,Store Pickup,No,No,,Cash,Annually
2049.0,,Male,Sneakers,,64.0,Michigan,XL,Pink,Winter,3.9,No,Credit Card,Express,,,35.0,Bank Transfer,Quarterly
2050.0,68.0,Male,Boots,Footwear,24.0,Rhode Island,L,Blue,Fall,2.7,No,,Standard,No,No,15.0,Venmo,Annually
,35.0,Male,Hat,Accessories,96.0,Mississippi,M,Teal,Summer,3.4,No,Credit Card,Store Pickup,No,,10.0,Debit Card,Annually
2052.0,65.0,Male,,Clothing,94.0,Massachusetts,L,Black,Spring,3.8,No,Cash,Free Shipping,No,No,14.0,Credit Card,Monthly
2053.0,45.0,Male,Backpack,Accessories,,,M,Gray,Winter,3.7,,PayPal,2-Day Shipping,No,No,30.0,Bank Transfer,Annually
2054.0,19.0,Male,Sunglasses,Accessories,60.0,Wyoming,S,Purple,Spring,4.5,No,Bank Transfer,2-Day Shipping,No,No,16.0,,Fortnightly
2055.0,65.0,Male,Sweater,Clothing,56.0,New Jersey,XL,,Spring,2.9,No,PayPal,Express,No,No,14.0,PayPal,
,28.0,Male,Handbag,Accessories,33.0,,M,Silver,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,28.0,Bank Transfer,Weekly
2057.0,55.0,Male,Backpack,Accessories,46.0,Minnesota,L,Blue,Spring,4.4,,,2-Day Shipping,No,No,29.0,PayPal,Monthly
2058.0,66.0,Male,Socks,Clothing,37.0,South Dakota,L,Yellow,Spring,4.2,No,Credit Card,Standard,No,No,5.0,PayPal,Every 3 Months
2059.0,29.0,,Shirt,Clothing,98.0,Washington,M,Brown,Winter,3.3,No,Debit Card,Store Pickup,No,No,17.0,Bank Transfer,Quarterly
2060.0,56.0,Male,Shorts,,50.0,California,XL,Beige,Spring,3.7,No,Cash,Express,No,No,50.0,PayPal,Weekly
2061.0,21.0,Male,Belt,Accessories,63.0,Wisconsin,M,Blue,Fall,3.2,No,Debit Card,Next Day Air,No,No,,Bank Transfer,
2062.0,32.0,Male,Sweater,Clothing,70.0,Michigan,S,Magenta,Summer,2.6,No,,Store Pickup,No,No,22.0,Debit Card,Annually
2063.0,54.0,Male,Coat,Outerwear,63.0,South Carolina,,Silver,Fall,2.8,No,PayPal,Standard,No,,15.0,Cash,Quarterly
2064.0,61.0,Male,Shorts,Clothing,86.0,Indiana,M,Cyan,Fall,2.9,No,Venmo,Standard,No,No,32.0,Cash,Monthly
2065.0,31.0,Male,Shoes,Footwear,99.0,,M,Green,Summer,4.0,No,Bank Transfer,,No,No,5.0,,Monthly
2066.0,27.0,Male,,Footwear,40.0,Oregon,M,Blue,Spring,2.9,No,PayPal,Free Shipping,No,No,6.0,,Bi-Weekly
2067.0,64.0,,Sneakers,Footwear,,Illinois,M,Olive,Fall,4.7,No,Credit Card,Store Pickup,No,No,44.0,Debit Card,Fortnightly
2068.0,60.0,Male,Pants,Clothing,21.0,Maryland,,Beige,Fall,3.1,No,Cash,2-Day Shipping,No,No,23.0,Cash,Fortnightly
,70.0,Male,Jewelry,,81.0,Vermont,XL,,Summer,3.9,,Credit Card,Store Pickup,,No,44.0,Venmo,Monthly
2070.0,36.0,Male,T-shirt,Clothing,82.0,Texas,M,Indigo,Fall,3.4,No,Cash,Free Shipping,No,No,3.0,Debit Card,
2071.0,56.0,Male,Jewelry,,88.0,Nebraska,XL,Red,Spring,3.1,No,,Express,No,No,14.0,,Monthly
2072.0,69.0,Male,Jacket,Outerwear,100.0,South Carolina,S,Yellow,Fall,4.8,No,Debit Card,,No,No,37.0,PayPal,Quarterly
,39.0,Male,Backpack,Accessories,66.0,Massachusetts,M,Beige,Winter,,No,Credit Card,Next Day Air,No,No,22.0,Bank Transfer,Weekly
,38.0,Male,Belt,Accessories,25.0,Texas,S,Green,Winter,3.5,No,Debit Card,Next Day Air,No,,2.0,PayPal,Every 3 Months
2075.0,36.0,Male,,,53.0,Florida,M,,Summer,3.1,No,Credit Card,Free Shipping,No,No,44.0,Debit Card,Fortnightly
2076.0,46.0,Male,Sweater,Clothing,28.0,South Carolina,S,Turquoise,Fall,4.7,No,Bank Transfer,Express,,No,49.0,Debit Card,
2077.0,59.0,Male,Gloves,Accessories,23.0,Florida,S,,Fall,4.6,No,,Free Shipping,No,No,22.0,,Bi-Weekly
2078.0,64.0,Male,Scarf,Accessories,34.0,,L,Orange,Fall,3.3,No,Bank Transfer,Free Shipping,No,No,26.0,Bank Transfer,Annually
2079.0,49.0,Male,Dress,Clothing,42.0,Hawaii,M,Blue,Spring,3.2,,Venmo,Next Day Air,No,No,40.0,Debit Card,
2080.0,32.0,,Jeans,Clothing,24.0,Montana,L,Violet,Summer,3.1,,,Next Day Air,No,No,16.0,PayPal,Quarterly
2081.0,29.0,Male,Sunglasses,Accessories,47.0,South Dakota,S,Gray,Fall,3.5,No,Credit Card,Free Shipping,No,No,17.0,Debit Card,Bi-Weekly
2082.0,24.0,,,Outerwear,78.0,Alabama,S,Cyan,Spring,,No,Credit Card,Standard,No,No,48.0,Bank Transfer,Bi-Weekly
2083.0,41.0,Male,Jeans,Clothing,89.0,Arkansas,M,Yellow,Summer,2.9,No,Cash,Free Shipping,No,No,28.0,,Every 3 Months
2084.0,41.0,Male,Scarf,Accessories,59.0,Mississippi,L,Orange,Fall,2.7,No,Credit Card,Store Pickup,No,No,26.0,Credit Card,Fortnightly
2085.0,32.0,Male,Blouse,Clothing,94.0,Vermont,S,Brown,Summer,4.0,No,Bank Transfer,Standard,No,No,43.0,,Quarterly
2086.0,69.0,Male,Jeans,Clothing,49.0,New York,M,,Fall,4.6,,Cash,Free Shipping,No,No,38.0,Debit Card,Weekly
2087.0,65.0,Male,Dress,Clothing,89.0,North Dakota,L,Beige,Summer,4.7,,Credit Card,2-Day Shipping,No,No,36.0,Cash,Every 3 Months
2088.0,54.0,Male,Hat,Accessories,91.0,Wisconsin,M,Blue,Summer,4.7,No,Credit Card,Standard,No,No,1.0,,Weekly
2089.0,39.0,Male,Sandals,,89.0,California,L,Orange,Spring,4.0,No,,Standard,No,No,49.0,Debit Card,Annually
2090.0,,Male,,Outerwear,57.0,Maryland,L,Gold,Spring,3.6,No,Cash,Free Shipping,No,No,41.0,Credit Card,Every 3 Months
2091.0,51.0,Male,Socks,Clothing,71.0,Massachusetts,S,Teal,Winter,3.4,No,Debit Card,,,No,21.0,Debit Card,Monthly
2092.0,26.0,Male,Jeans,Clothing,97.0,Washington,XL,Beige,Fall,3.0,No,PayPal,,No,No,24.0,Bank Transfer,Quarterly
2093.0,42.0,Male,Sandals,Footwear,45.0,Minnesota,M,Silver,Fall,2.6,No,Bank Transfer,Next Day Air,No,No,27.0,Bank Transfer,
2094.0,21.0,Male,Dress,Clothing,91.0,Washington,M,Maroon,Spring,4.2,No,Venmo,,No,No,4.0,Debit Card,Annually
2095.0,53.0,Male,Socks,Clothing,25.0,South Carolina,M,Indigo,Spring,3.4,No,,Standard,No,No,19.0,,
2096.0,36.0,Male,Hoodie,Clothing,63.0,New Mexico,M,Gray,Fall,4.0,No,Credit Card,Store Pickup,No,No,1.0,Bank Transfer,Fortnightly
,21.0,Male,Dress,Clothing,52.0,North Carolina,,Blue,Summer,4.7,No,Debit Card,Free Shipping,No,No,27.0,Debit Card,Annually
2098.0,33.0,Male,Sneakers,,43.0,Iowa,S,,Winter,3.9,No,Credit Card,Next Day Air,No,No,5.0,Credit Card,Weekly
2099.0,49.0,Male,T-shirt,Clothing,28.0,Louisiana,M,White,Summer,3.3,No,Credit Card,2-Day Shipping,No,No,20.0,Venmo,Quarterly
2100.0,31.0,,T-shirt,Clothing,78.0,Oklahoma,L,Green,Summer,2.9,No,Debit Card,Express,No,No,50.0,PayPal,Annually
2101.0,68.0,Male,Sweater,,31.0,Michigan,M,Silver,Spring,4.4,No,PayPal,Free Shipping,No,No,36.0,,Fortnightly
2102.0,49.0,Male,Shirt,Clothing,23.0,Oregon,M,Blue,Winter,3.6,No,Cash,Next Day Air,No,,,,Bi-Weekly
,23.0,Male,Hat,Accessories,25.0,Idaho,M,Brown,Spring,4.5,No,PayPal,Store Pickup,,No,23.0,Cash,Monthly
2104.0,30.0,Male,Pants,,86.0,Indiana,,Red,,3.7,No,PayPal,Store Pickup,No,No,21.0,Venmo,Weekly
2105.0,53.0,,Shoes,Footwear,88.0,New Mexico,M,Gold,Spring,2.8,No,Bank Transfer,Free Shipping,No,No,47.0,Venmo,Weekly
2106.0,,Male,Gloves,Accessories,35.0,,M,,Spring,4.5,No,Credit Card,Free Shipping,No,No,38.0,Venmo,Bi-Weekly
,60.0,Male,Jewelry,Accessories,34.0,Vermont,M,Gray,Fall,4.4,No,Cash,,No,No,40.0,Credit Card,Every 3 Months
2108.0,46.0,Male,Pants,Clothing,75.0,Delaware,M,Black,Winter,3.3,No,PayPal,Standard,No,No,35.0,PayPal,Quarterly
2109.0,54.0,Male,Hoodie,Clothing,,North Dakota,XL,,Winter,4.2,No,Debit Card,Express,No,No,4.0,Credit Card,Quarterly
,59.0,Male,Jewelry,Accessories,31.0,California,L,Peach,Fall,2.7,,,Free Shipping,No,No,28.0,Venmo,Every 3 Months
2111.0,52.0,Male,Socks,Clothing,93.0,Montana,L,Cyan,Spring,3.9,No,Cash,Store Pickup,No,No,36.0,Debit Card,Every 3 Months
2112.0,41.0,,Sunglasses,Accessories,85.0,Missouri,XL,Pink,Spring,2.6,No,Credit Card,Free Shipping,No,No,15.0,Bank Transfer,Annually
2113.0,43.0,Male,Belt,Accessories,68.0,Tennessee,M,Lavender,,4.5,No,Credit Card,2-Day Shipping,No,No,7.0,Cash,Fortnightly
2114.0,63.0,Male,Dress,Clothing,,Virginia,M,Brown,Spring,2.7,No,Credit Card,Store Pickup,No,No,29.0,,Every 3 Months
2115.0,37.0,Male,Shirt,Clothing,51.0,Vermont,M,Magenta,Winter,2.9,No,Credit Card,Standard,No,No,12.0,Debit Card,Annually
2116.0,44.0,Male,Scarf,Accessories,85.0,Rhode Island,M,Violet,Winter,3.4,No,Credit Card,Store Pickup,No,No,16.0,Bank Transfer,Bi-Weekly
2117.0,67.0,Male,Jacket,Outerwear,23.0,Kansas,M,,Summer,2.9,No,PayPal,Express,No,,50.0,Debit Card,Bi-Weekly
2118.0,27.0,Male,Dress,Clothing,28.0,Colorado,L,Brown,Summer,3.8,No,,Free Shipping,No,No,11.0,Debit Card,Annually
2119.0,60.0,Male,Socks,Clothing,44.0,Georgia,M,Olive,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,No,28.0,Debit Card,Quarterly
2120.0,58.0,Male,Jewelry,Accessories,57.0,Nebraska,M,Indigo,Spring,3.5,No,Debit Card,Store Pickup,No,No,36.0,Venmo,Bi-Weekly
